Mã MH,Tên MH,Số tín chỉ,Nhóm lớp,DK/ Sĩ số,Ngôn ngữ,Nhóm LT,Giảng viên,Nhóm BT,Giảng viên BT/TN,Sĩ số LT,Thứ(Buổi 1),Tiết(Buổi 1),Phòng(Buổi 1),CS(Buổi 1),Thứ(Buổi 2),Tiết(Buổi 2),Phòng(Buổi 2),CS(Buổi 2),Thứ(Buổi 3),Tiết(Buổi 3),Phòng(Buổi 3),CS(Buổi 3)
CO1027 ,Kỹ thuật lập trình,3.0,CC04_CC08,44/45,V,CC04, ,CC08, ,80,Thứ 4 ,2 3 4 5 6,A5-106.1 ,1 ,Thứ 4 ,9 10,B8-303 ,1 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,CN01_CN01,44/45,V,CN01, ,CN01, ,80,Thứ 6 ,11 12,B4-605 ,1 ,Thứ 7 ,2 3 4 5 6,A5-106.2 ,1 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,CN01_CN02,45/45,V,CN01, ,CN02, ,80,Thứ 6 ,11 12,B4-605 ,1 ,Thứ 7 ,2 3 4 5 6,A5-106.2 ,1 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,DT01_DT01,33/40,V,DT01,,DT01,,40,Thứ 5 ,13 14,B2-201 ,1 ,Chủ nhật ,2 3 4 5 6,C6-103 ,1 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L01_L01,41/50,V,L01, ,L01, ,240,Thứ 6 ,4 5,H6-GDH6 ,2 ,Thứ 6 ,8 9 10 11 12,H6-707 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L01_L02,42/50,V,L01, ,L02, ,240,Thứ 5 ,2 3 4 5 6,H6-703 ,2 ,Thứ 6 ,4 5,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L01_L03,37/50,V,L01, ,L03, ,240,Thứ 4 ,7 8 9 10 11,H6-702 ,2 ,Thứ 6 ,4 5,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L01_L04,46/50,V,L01, ,L04, ,240,Thứ 3 ,7 8 9 10 11,H6-604 ,2 ,Thứ 6 ,4 5,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L01_L05,40/50,V,L01, ,L05, ,240,Thứ 2 ,8 9 10 11 12,H6-707 ,2 ,Thứ 6 ,4 5,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L01_L06,38/50,V,L01, ,L06, ,240,Thứ 4 ,8 9 10 11 12,H6-707 ,2 ,Thứ 6 ,4 5,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L02_L07,37/50,V,L02, ,L07, ,240,Thứ 3 ,8 9 10 11 12,H6-701 ,2 ,Thứ 6 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L02_L08,41/50,V,L02, ,L08, ,240,Thứ 4 ,2 3 4 5 6,H6-708 ,2 ,Thứ 6 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L02_L09,38/50,V,L02, ,L09, ,240,Thứ 3 ,7 8 9 10 11,H6-707 ,2 ,Thứ 6 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L02_L10,42/50,V,L02, ,L10, ,240,Thứ 5 ,2 3 4 5 6,H6-708 ,2 ,Thứ 6 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L02_L11,43/50,V,L02, ,L11, ,240,Thứ 5 ,7 8 9 10 11,H6-707 ,2 ,Thứ 6 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L02_L12,41/50,V,L02, ,L12, ,240,Thứ 3 ,8 9 10 11 12,H6-701 ,2 ,Thứ 6 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L03_L13,45/50,V,L03, ,L13, ,240,Thứ 3 ,2 3,H6-GDH6 ,2 ,Thứ 5 ,8 9 10 11 12,H6-701 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L03_L14,37/50,V,L03, ,L14, ,240,Thứ 2 ,8 9 10 11 12,H6-603 ,2 ,Thứ 3 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L03_L15,38/50,V,L03, ,L15, ,240,Thứ 2 ,2 3 4 5 6,H6-703 ,2 ,Thứ 3 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L03_L16,41/50,V,L03, ,L16, ,240,Thứ 2 ,2 3 4 5 6,H6-701 ,2 ,Thứ 3 ,2 3,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L03_L17,41/50,V,L03, ,L17, ,240,Thứ 3 ,2 3,H6-GDH6 ,2 ,Thứ 6 ,2 3 4 5 6,H6-701 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L03_L18,41/50,V,L03, ,L18, ,240,Thứ 3 ,2 3,H6-GDH6 ,2 ,Thứ 6 ,2 3 4 5 6,H6-708 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L04_L19,39/50,V,L04, ,L19, ,240,Thứ 4 ,8 9 10 11 12,H6-702 ,2 ,Thứ 6 ,9 10,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L04_L20,39/50,V,L04, ,L20, ,240,Thứ 3 ,2 3 4 5 6,H6-604 ,2 ,Thứ 6 ,9 10,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L04_L21,41/50,V,L04, ,L21, ,240,Thứ 4 ,7 8 9 10 11,H6-703 ,2 ,Thứ 6 ,9 10,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L04_L22,34/50,V,L04, ,L22, ,240,Thứ 4 ,2 3 4 5 6,H6-701 ,2 ,Thứ 6 ,9 10,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L04_L23,47/50,V,L04, ,L23, ,240,Thứ 5 ,8 9 10 11 12,H6-702 ,2 ,Thứ 6 ,9 10,H6-GDH6 ,2 ,,,,
CO1027 ,Kỹ thuật lập trình,3.0,L04_L24,40/50,V,L04, ,L24, ,240,Thứ 2 ,7 8 9 10 11,H6-701 ,2 ,Thứ 6 ,9 10,H6-GDH6 ,2 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,CC01_CC01,33/35,V,CC01, ,CC01, ,70,Thứ 2 ,7 8,C5-504 ,1 ,Thứ 6 ,8 9 10 11 12,A5-106.1 ,1 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,CC01_CC02,34/35,V,CC01, ,CC02, ,70,Thứ 2 ,7 8,C5-504 ,1 ,Thứ 6 ,2 3 4 5 6,A4-511 ,1 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,CC02_CC03,26/35,V,CC02, ,CC03, ,70,Thứ 2 ,2 3,A4-509 ,1 ,Thứ 3 ,8 9 10 11 12,A5-106.2 ,1 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,CC02_CC04,29/35,V,CC02, ,CC04, ,70,Thứ 2 ,2 3,A4-509 ,1 ,Thứ 3 ,2 3 4 5 6,A4-511 ,1 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,DT01_DT01,39/40,V,DT01,,DT01,,40,Thứ 6 ,13 14,B1-201 ,1 ,Chủ nhật ,2 3 4 5 6,C6-103 ,1 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 6 ,2 3,H3-104 ,2 ,Thứ 6 ,8 9 10 11 12,H6-604 ,2 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,L01_L02,40/40,V,L01, ,L02, ,80,Thứ 3 ,8 9 10 11 12,H6-603 ,2 ,Thứ 6 ,2 3,H3-104 ,2 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,L02_L03,40/40,V,L02, ,L03, ,120,Thứ 2 ,7 8 9 10 11,H6-703 ,2 ,Thứ 6 ,8 9,H1-310 ,2 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,L02_L04,40/40,V,L02, ,L04, ,120,Thứ 6 ,2 3 4 5 6,H6-703 ,2 ,Thứ 6 ,8 9,H1-310 ,2 ,,,,
CO2003 ,Ctrúc dữliệu & giảithuật,4.0,L02_L05,40/40,V,L02, ,L05,,120,Thứ 4 ,7 8 9 10 11,H6-603 ,2 ,Thứ 6 ,8 9,H1-310 ,2 ,,,,
CO2007 ,Kiến trúc máy tính,4.0,CC01_CC01,39/40,V,CC01, ,CC01, ,40,Thứ 5 ,7 8 9,B2-201 ,1 ,Thứ 6 ,8 9 10 11 12,C5-202 ,1 ,,,,
CO2007 ,Kiến trúc máy tính,4.0,CC02_CC02,38/40,V,CC02, ,CC02, ,40,Thứ 5 ,2 3 4,C5-402 ,1 ,Thứ 7 ,2 3 4 5 6,C5-202 ,1 ,,,,
CO2007 ,Kiến trúc máy tính,4.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 4 ,4 5 6,H6-212 ,2 ,Thứ 5 ,8 9 10 11 12,H6-601 ,2 ,,,,
CO2007 ,Kiến trúc máy tính,4.0,L01_L02,14/40,V,L01, ,L02, ,80,Thứ 4 ,4 5 6,H6-212 ,2 ,Thứ 7 ,8 9 10 11 12,H6-601 ,2 ,,,,
CO2007 ,Kiến trúc máy tính,4.0,L02_L03,40/40,V,L02, ,L03, ,80,Thứ 4 ,7 8 9,H3-402 ,2 ,Thứ 7 ,2 3 4 5 6,H6-601 ,2 ,,,,
CO2007 ,Kiến trúc máy tính,4.0,L02_L04,40/40,V,L02, ,L04, ,80,Thứ 2 ,2 3 4 5 6,H6-601 ,2 ,Thứ 4 ,7 8 9,H3-402 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,CC01_CC01,40/40,V,CC01, ,CC01, ,80,Thứ 2 ,11 12,B8-303 ,1 ,Thứ 4 ,8 9 10 11 12,A5-106.1 ,1 ,,,,
CO2017 ,Hệ điều hành,3.0,CC01_CC02,40/40,V,CC01, ,CC02, ,80,Thứ 2 ,11 12,B8-303 ,1 ,Thứ 5 ,8 9 10 11 12,A5-106.2 ,1 ,,,,
CO2017 ,Hệ điều hành,3.0,CC02_CC03,39/40,V,CC02, ,CC03, ,80,Thứ 2 ,4 5,B10-203 ,1 ,Thứ 6 ,2 3 4 5 6,A5-106.1 ,1 ,,,,
CO2017 ,Hệ điều hành,3.0,CC02_CC04,39/40,V,CC02, ,CC04, ,80,Thứ 2 ,4 5,B10-203 ,1 ,Thứ 4 ,2 3 4 5 6,A5-106.1 ,1 ,,,,
CO2017 ,Hệ điều hành,3.0,CN01_CN01,26/40,V,CN01, ,CN01, ,80,Thứ 6 ,2 3 4 5 6,C6-103 ,1 ,Thứ 6 ,8 9,B6-305 ,1 ,,,,
CO2017 ,Hệ điều hành,3.0,CN01_CN02,29/40,V,CN01, ,CN02, ,80,Thứ 6 ,8 9,B6-305 ,1 ,Thứ 7 ,2 3 4 5 6,C6-104 ,1 ,,,,
CO2017 ,Hệ điều hành,3.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 5 ,8 9 10 11 12,H6-703 ,2 ,Thứ 6 ,2 3,H6-210 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L01_L02,33/40,V,L01, ,L02, ,80,Thứ 4 ,2 3 4 5 6,H6-703 ,2 ,Thứ 6 ,2 3,H6-210 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L02_L03,37/40,V,L02, ,L03, ,80,Thứ 2 ,4 5,H3-104 ,2 ,Thứ 6 ,7 8 9 10 11,H6-708 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L02_L04,40/40,V,L02, ,L04, ,80,Thứ 2 ,4 5,H3-104 ,2 ,Thứ 4 ,8 9 10 11 12,H6-604 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L03_L05,40/40,V,L03, ,L05, ,80,Thứ 2 ,7 8,H6-412 ,2 ,Thứ 3 ,8 9 10 11 12,H6-702 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L03_L06,39/40,V,L03, ,L06, ,80,Thứ 2 ,7 8,H6-412 ,2 ,Thứ 6 ,2 3 4 5 6,H6-702 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L04_L07,39/40,V,L04, ,L07, ,80,Thứ 2 ,8 9 10 11 12,H6-604 ,2 ,Thứ 4 ,10 11,H1-304 ,2 ,,,,
CO2017 ,Hệ điều hành,3.0,L04_L08,37/40,V,L04, ,L08, ,80,Thứ 4 ,10 11,H1-304 ,2 ,Thứ 6 ,8 9 10 11 12,H6-702 ,2 ,,,,
CO3011 ,Quản lý dự án phần mềm,3.0,CC01_CC01,24/35,V,CC01,,CC01,,35,Thứ 2 ,7 8,B8-302 ,1 ,Thứ 6 ,7 8 9 10 11,A5-106.2 ,1 ,,,,
CO3011 ,Quản lý dự án phần mềm,3.0,L01_L01,37/40,V,L01,,L01,,80,Thứ 2 ,5 6,H6-213 ,2 ,Thứ 4 ,7 8 9 10 11,H6-703 ,2 ,,,,
CO3011 ,Quản lý dự án phần mềm,3.0,L01_L02,40/40,V,L01,,L02,,80,Thứ 2 ,5 6,H6-213 ,2 ,Thứ 4 ,2 3 4 5 6,H6-603 ,2 ,,,,
CO3033 ,Bảomật hệ thống thôngtin,3.0,CC01_CC01,1/35,V,CC01, ,CC01, ,70,Thứ 3 ,8 9 10 11 12,A5-106.1 ,1 ,Thứ 4 ,8 9,B10-205 ,1 ,,,,
CO3033 ,Bảomật hệ thống thôngtin,3.0,CC01_CC02,5/35,V,CC01, ,CC02, ,70,Thứ 4 ,8 9,B10-205 ,1 ,Thứ 5 ,7 8 9 10 11,A4-511 ,1 ,,,,
CO3033 ,Bảomật hệ thống thôngtin,3.0,L01_L01,23/40,V,L01, ,L01, ,80,Thứ 3 ,2 3 4 5 6,H6-702 ,2 ,Thứ 4 ,4 5,H6-506 ,2 ,,,,
CO3033 ,Bảomật hệ thống thôngtin,3.0,L01_L02,2/40,V,L01, ,L02, ,80,Thứ 2 ,2 3 4 5 6,H6-703 ,2 ,Thứ 4 ,4 5,H6-506 ,2 ,,,,
CO3037 ,Pt ứd internet of things,3.0,CC01_CC02,30/30,V,CC01, ,CC02, ,30,Thứ 5 ,10 11,B4-406 ,1 ,Thứ 7 ,2 3 4 5 6,C6-105 ,1 ,,,,
CO3037 ,Pt ứd internet of things,3.0,L01_L01,29/35,V,L01, ,L01, ,70,Thứ 2 ,9 10,H3-101 ,2 ,Thứ 5 ,2 3 4 5 6,H6-601 ,2 ,,,,
CO3037 ,Pt ứd internet of things,3.0,L01_L02,30/35,V,L01, ,L02, ,70,Thứ 2 ,9 10,H3-101 ,2 ,Thứ 3 ,2 3 4 5 6,H6-601 ,2 ,,,,
CO3049 ,Lập trình web,3.0,CC01_CC01,35/35,V,CC01, ,CC01, ,70,Thứ 2 ,10 11,B2-202 ,1 ,Thứ 5 ,2 3 4 5,A5-106.1 ,1 ,,,,
CO3049 ,Lập trình web,3.0,CC01_CC02,32/35,V,CC01, ,CC02, ,70,Thứ 2 ,10 11,B2-202 ,1 ,Thứ 3 ,8 9 10 11,A4-511 ,1 ,,,,
CO3049 ,Lập trình web,3.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 2 ,2 3,H1-203 ,2 ,Thứ 5 ,9 10 11 12,H6-708 ,2 ,,,,
CO3049 ,Lập trình web,3.0,L01_L02,40/40,V,L01, ,L02, ,80,Thứ 2 ,2 3,H1-203 ,2 ,Thứ 4 ,8 9 10 11,H6-708 ,2 ,,,,
CO3049 ,Lập trình web,3.0,L02_L03,40/40,V,L02, ,L03,,80,Thứ 2 ,4 5,H6-212 ,2 ,Thứ 7 ,7 8 9 10,H6-604 ,2 ,,,,
CO3049 ,Lập trình web,3.0,L02_L04,40/40,V,L02, ,L04,,80,Thứ 2 ,4 5,H6-212 ,2 ,Thứ 7 ,7 8 9 10,H6-603 ,2 ,,,,
CO3067 ,Tính toán song song,3.0,CC01_CC01,1/35,V,CC01, ,CC01, ,70,Thứ 6 ,5 6,B9-203 ,1 ,Thứ 6 ,8 9 10 11 12,A5-106.1 ,1 ,,,,
CO3067 ,Tính toán song song,3.0,CC01_CC02,0/35,V,CC01, ,CC02, ,70,Thứ 4 ,2 3 4 5 6,A5-106.1 ,1 ,Thứ 6 ,5 6,B9-203 ,1 ,,,,
CO3067 ,Tính toán song song,3.0,L01_L01,1/40,V,L01, ,L01, ,80,Thứ 4 ,2 3 4 5 6,H6-604 ,2 ,Thứ 6 ,9 10,H6-310 ,2 ,,,,
CO3067 ,Tính toán song song,3.0,L01_L02,1/40,V,L01, ,L02, ,80,Thứ 5 ,2 3 4 5 6,H6-702 ,2 ,Thứ 6 ,9 10,H6-310 ,2 ,,,,
CO3069 ,Mật mã và an ninh mạng,3.0,CC01_CC01,28/35,V,CC01, ,CC01, ,70,Thứ 5 ,2 3 4 5 6,A5-106.2 ,1 ,Thứ 5 ,8 9,B2-202 ,1 ,,,,
CO3069 ,Mật mã và an ninh mạng,3.0,CC01_CC02,11/35,V,CC01, ,CC02, ,70,Thứ 4 ,8 9 10 11 12,A4-511 ,1 ,Thứ 5 ,8 9,B2-202 ,1 ,,,,
CO3069 ,Mật mã và an ninh mạng,3.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 5 ,4 5,H3-302 ,2 ,Thứ 6 ,7 8 9 10 11,H6-703 ,2 ,,,,
CO3069 ,Mật mã và an ninh mạng,3.0,L01_L02,40/40,V,L01, ,L02, ,80,Thứ 2 ,2 3 4 5 6,H6-604 ,2 ,Thứ 5 ,4 5,H3-302 ,2 ,,,,
CO3071 ,Hệ phân bố,3.0,CC01_CC01,7/29,V,CC01, ,CC01, ,58,Thứ 2 ,7 8 9 10 11,B9-303 ,1 ,Thứ 6 ,2 3,C6-604 ,1 ,,,,
CO3071 ,Hệ phân bố,3.0,CC01_CC02,0/29,V,CC01, ,CC02, ,58,Thứ 2 ,2 3 4 5 6,B9-303 ,1 ,Thứ 6 ,2 3,C6-604 ,1 ,,,,
CO3071 ,Hệ phân bố,3.0,L01_L01,2/40,V,L01, ,L01, ,80,Thứ 2 ,2 3 4 5 6,H6-702 ,2 ,Thứ 6 ,9 10,H6-208 ,2 ,,,,
CO3071 ,Hệ phân bố,3.0,L01_L02,1/40,V,L01, ,L02, ,80,Thứ 2 ,8 9 10 11 12,H6-702 ,2 ,Thứ 6 ,9 10,H6-208 ,2 ,,,,
CO3093 ,Mạng máy tính,3.0,CC01_CC01,31/36,V,CC01, ,CC01, ,36,Thứ 4 ,2 3 4 5 6,A4-511 ,1 ,Thứ 6 ,7 8,C4-303 ,1 ,,,,
CO3093 ,Mạng máy tính,3.0,CC02_CC02,20/36,V,CC02, ,CC02, ,36,Thứ 2 ,2 3 4 5 6,A5-106.1 ,1 ,Thứ 6 ,9 10,A4-205 ,1 ,,,,
CO3093 ,Mạng máy tính,3.0,CC03_CC03,15/36,V,CC03, ,CC03, ,36,Thứ 2 ,8 9 10 11 12,A5-106.1 ,1 ,Thứ 6 ,11 12,B1-211 ,1 ,,,,
CO3093 ,Mạng máy tính,3.0,L01_L01,30/30,V,L01, ,L01, ,60,Thứ 3 ,8 9 10 11 12,H6-708 ,2 ,Thứ 6 ,4 5,H1-801 ,2 ,,,,
CO3093 ,Mạng máy tính,3.0,L01_L02,29/30,V,L01, ,L02, ,60,Thứ 2 ,8 9 10 11 12,H6-708 ,2 ,Thứ 6 ,4 5,H1-801 ,2 ,,,,
CO3093 ,Mạng máy tính,3.0,L02_L03,30/30,V,L02, ,L03, ,60,Thứ 6 ,2 3 4 5 6,H6-603 ,2 ,Thứ 6 ,8 9,H3-207 ,2 ,,,,
CO3093 ,Mạng máy tính,3.0,L02_L04,29/30,V,L02, ,L04, ,60,Thứ 3 ,2 3 4 5 6,H6-603 ,2 ,Thứ 6 ,8 9,H3-207 ,2 ,,,,
CO3093 ,Mạng máy tính,3.0,L03_L05,29/30,V,L03, ,L05, ,60,Thứ 2 ,2 3 4 5 6,H6-708 ,2 ,Thứ 6 ,10 11,H6-512 ,2 ,,,,
CO3093 ,Mạng máy tính,3.0,L03_L06,4/30,V,L03, ,L06, ,60,Thứ 4 ,2 3 4 5 6,H6-702 ,2 ,Thứ 6 ,10 11,H6-512 ,2 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,CC01_CC01,18/40,V,CC01, ,CC01, ,80,Thứ 5 ,2 3,B4-601 ,1 ,Thứ 6 ,2 3 4 5 6,C5-202 ,1 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,CC01_CC02,18/40,V,CC01, ,CC02, ,80,Thứ 2 ,2 3 4 5 6,C5-202 ,1 ,Thứ 5 ,2 3,B4-601 ,1 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,CC02_CC03,22/40,V,CC02, ,CC03, ,80,Thứ 4 ,2 3 4 5 6,C5-202 ,1 ,Thứ 6 ,2 3,B4-601 ,1 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,CC02_CC04,10/40,V,CC02, ,CC04, ,80,Thứ 4 ,8 9 10 11 12,C5-202 ,1 ,Thứ 6 ,2 3,B4-601 ,1 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,L01_L01,40/40,V,L01, ,L01, ,80,Thứ 3 ,2 3 4 5 6,H6-605 ,2 ,Thứ 4 ,4 5,H6-312 ,2 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,L01_L02,26/40,V,L01, ,L02, ,80,Thứ 4 ,4 5,H6-312 ,2 ,Thứ 6 ,2 3 4 5 6,H6-605 ,2 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,L02_L03,31/40,V,L02, ,L03, ,80,Thứ 4 ,2 3,H6-312 ,2 ,Thứ 4 ,8 9 10 11 12,H6-605 ,2 ,,,,
CO3097 ,Thiết kế vi mạch,3.0,L02_L04,35/40,V,L02, ,L04, ,80,Thứ 3 ,8 9 10 11 12,H6-605 ,2 ,Thứ 4 ,2 3,H6-312 ,2 ,,,,
EE1001 ,Nhập môn về kỹ thuật,3.0,DT01_DT01,26/30,V,DT01,,DT01,,30,Thứ 2 ,13 14,B1-307 ,1 ,Thứ 7 ,7 8 9 10 11,C2-PTTDT ,1 ,,,,
EE1001 ,Nhập môn về kỹ thuật,3.0,L01_L01,20/30,V,L01,,L01,,30,Thứ 2 ,7 8 9 10 11,C2-PTTDT ,1 ,Thứ 3 ,7 8,H1-306 ,2 ,,,,
EE1005 ,Kỹ thuật điện,3.0,L01_L01,80/80,V,L01, ,L01, ,80,Thứ 6 ,7 8,H1-101 ,2 ,Thứ 6 ,10 11,H6-510 ,2 ,,,,
EE1005 ,Kỹ thuật điện,3.0,L02_L02,79/80,V,L02, ,L02, ,80,Thứ 6 ,2 3,H6-512 ,2 ,Thứ 6 ,4 5,H6-514 ,2 ,,,,
EE1005 ,Kỹ thuật điện,3.0,L03_L03,51/80,V,L03, ,L03, ,80,Thứ 6 ,2 3,H3-207 ,2 ,Thứ 6 ,10 11,H6-516 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,AN01_AN01,21/30,V,AN01, ,AN01, ,30,Thứ 2 ,8 9,B1-208 ,1 ,Thứ 6 ,8 9 10 11 12,B3-209 ,1 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,DT01_DT01,30/30,V,DT01,,DT01,,30,Thứ 3 ,13 14,B1-307 ,1 ,Chủ nhật ,2 3 4 5 6,B3-209 ,1 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L01_L01,30/30,V,L01, ,L01, ,90,Thứ 3 ,2 3,H3-503 ,2 ,Thứ 7 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L01_L02,30/30,V,L01, ,L02, ,90,Thứ 3 ,2 3,H3-503 ,2 ,Thứ 6 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L01_L03,30/30,V,L01, ,L03, ,90,Thứ 3 ,2 3,H3-503 ,2 ,Thứ 5 ,2 3 4 5 6,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L02_L04,30/30,V,L02, ,L04, ,90,Thứ 3 ,2 3 4 5 6,H6-303.1 ,2 ,Thứ 6 ,8 9,H3-404 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L02_L05,30/30,V,L02, ,L05, ,90,Thứ 4 ,2 3 4 5 6,H6-303.1 ,2 ,Thứ 6 ,8 9,H3-404 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L02_L06,30/30,V,L02, ,L06, ,90,Thứ 6 ,8 9,H3-404 ,2 ,Thứ 7 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L03_L07,30/30,V,L03, ,L07, ,90,Thứ 5 ,2 3 4 5 6,H6-303.1 ,2 ,Thứ 6 ,2 3,H1-204 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L03_L08,30/30,V,L03, ,L08, ,90,Thứ 6 ,2 3,H1-204 ,2 ,Thứ 7 ,2 3 4 5 6,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L03_L09,30/30,V,L03, ,L09, ,90,Thứ 3 ,8 9 10 11 12,H6-303.1 ,2 ,Thứ 6 ,2 3,H1-204 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L04_L10,30/30,V,L04, ,L10, ,90,Thứ 5 ,4 5,H2-406 ,2 ,Thứ 6 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L04_L11,30/30,V,L04, ,L11, ,90,Thứ 5 ,4 5,H2-406 ,2 ,Thứ 5 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L04_L12,30/30,V,L04, ,L12, ,90,Thứ 5 ,4 5,H2-406 ,2 ,Thứ 7 ,2 3 4 5 6,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L05_L13,30/30,V,L05, ,L13, ,90,Thứ 2 ,2 3 4 5 6,H6-303.1 ,2 ,Thứ 5 ,2 3,H1-204 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L05_L14,30/30,V,L05, ,L14, ,90,Thứ 2 ,8 9 10 11 12,H6-303.1 ,2 ,Thứ 5 ,2 3,H1-204 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L05_L15,30/30,V,L05, ,L15, ,90,Thứ 2 ,8 9 10 11 12,H6-303.1 ,2 ,Thứ 5 ,2 3,H1-204 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L06_L16,30/30,V,L06, ,L16, ,90,Thứ 2 ,11 12,H6-308 ,2 ,Thứ 4 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L06_L17,30/30,V,L06, ,L17, ,90,Thứ 2 ,11 12,H6-308 ,2 ,Thứ 3 ,8 9 10 11 12,H6-303.1 ,2 ,,,,
EE1007 ,Vật lý bán dẫn,4.0,L06_L18,30/30,V,L06, ,L18, ,90,Thứ 2 ,2 3 4 5 6,H6-303.1 ,2 ,Thứ 2 ,11 12,H6-308 ,2 ,,,,
